participant,expectancy,owner,rt,accuracy
P11,friend,self,413.7784088330458,1
P11,friend,self,520.1836218629081,1
P11,friend,self,512.913709559484,1
P11,friend,self,539.4428977074233,1
P11,friend,self,497.21303556725786,1
P11,friend,self,512.406756633694,1
P11,friend,self,363.16468251553187,1
P11,friend,self,587.9020642276514,0
P11,friend,self,437.51881675866235,1
P11,friend,self,604.0282466447059,1
P11,friend,self,459.0634827890992,0
P11,friend,self,473.69970609322695,1
P11,friend,self,468.65349497795,1
P11,friend,self,383.5473951492567,1
P11,friend,self,628.8670363607571,0
P11,friend,self,631.294847028309,1
P11,friend,self,402.4675906000826,1
P11,friend,self,434.380259331591,1
P11,friend,self,720.0468171514642,0
P11,friend,self,415.4825965498984,1
P11,friend,self,673.9201875759429,1
P11,friend,self,489.5350210014083,1
P11,friend,self,553.8942995491387,1
P11,friend,self,558.3285523894046,1
P11,friend,self,483.3435233263806,1
P11,friend,self,523.2857095237483,1
P11,friend,self,496.55131941787045,1
P11,friend,self,528.9086719818162,1
P11,friend,self,505.59031210353373,0
P11,friend,self,405.3890549248416,1
P11,friend,self,419.02693337104495,1
P11,friend,self,575.2986787294657,1
P11,friend,self,371.9514727542495,1
P11,friend,self,483.1062948761681,1
P11,friend,self,536.9745727833061,1
P11,friend,self,596.2104997974305,0
P11,friend,self,532.4166539832166,1
P11,friend,self,383.42130376684975,1
P11,friend,self,402.9877896375705,0
P11,friend,self,422.81305559525026,1
P11,friend,self,461.4076906720115,1
P11,friend,self,456.6798190173648,1
P11,friend,self,524.5212375303765,1
P11,friend,self,538.4261004637696,0
P11,friend,self,450.8963103684607,1
P11,friend,self,486.99002338020085,1
P11,friend,self,446.3570843756136,1
P11,friend,self,616.8309266683865,1
P11,friend,self,604.2535982778584,1
P11,friend,self,667.9433475224216,1
P11,friend,self,604.4673391842844,1
P11,friend,self,411.82026767893103,1
P11,friend,self,295.2773874605068,1
P11,friend,self,434.626449022982,1
P11,friend,self,509.81293399717225,1
P11,friend,self,389.9456799289817,1
P11,friend,self,492.63075329600554,1
P11,friend,self,482.3850169460941,1
P11,friend,self,380.74657034691813,1
P11,friend,self,570.7318156425566,1
P11,friend,self,455.82093442690723,1
P11,friend,self,524.9139634255249,1
P11,friend,self,253.59652473083287,1
P11,friend,self,508.5845687046753,1
P11,friend,self,519.1584815223442,0
P11,friend,self,482.4433723322457,1
P11,friend,self,474.63294321192814,1
P11,friend,self,358.5080470251588,1
P11,friend,self,605.0557123168326,1
P11,friend,self,508.96994964959606,1
P11,friend,self,476.72653573982774,1
P11,friend,self,444.50584773597166,0
P11,friend,self,444.0172550014082,1
P11,friend,self,384.7262968701913,1
P11,friend,self,382.220754394173,1
P11,friend,self,584.3086981048252,1
P11,friend,self,387.9888818264621,1
P11,friend,self,544.0101490013336,1
P11,friend,self,448.0072267123802,1
P11,friend,self,476.82492513220853,1
P11,friend,self,482.4387699440481,1
P11,friend,self,399.1596332589771,0
P11,friend,self,414.9938104465326,1
P11,friend,self,419.50795510406357,1
P11,friend,self,587.9943555840118,1
P11,friend,self,331.95995727051377,1
P11,friend,self,459.9307036328254,1
P11,friend,self,539.5244704938802,1
P11,friend,self,307.8299189203517,1
P11,friend,self,498.35913838030035,0
P11,friend,self,528.9816944043821,0
P11,friend,friend,499.3204939009537,1
P11,friend,friend,647.700032611641,0
P11,friend,friend,464.2105322758475,1
P11,friend,friend,496.6309328872997,1
P11,friend,friend,574.942189933862,1
P11,friend,friend,549.1647149517498,0
P11,friend,friend,500.54494761044293,0
P11,friend,friend,549.5608594145934,1
P11,friend,friend,504.0058222719045,0
P11,friend,friend,524.439546655054,0
P11,friend,friend,654.3635499352871,1
P11,friend,friend,461.5587343725773,1
P11,friend,friend,616.29546527104,1
P11,friend,friend,650.9274672316548,0
P11,friend,friend,568.2911238423272,1
P11,friend,friend,592.656948465335,0
P11,friend,friend,530.5449712049374,0
P11,friend,friend,505.563807471799,0
P11,friend,friend,485.4369724747703,1
P11,friend,friend,717.1575153104643,0
P11,friend,friend,506.9204898826238,1
P11,friend,friend,507.6481984382763,1
P11,friend,friend,553.4763782785968,1
P11,friend,friend,662.54626904809,1
P11,friend,friend,596.8711163919791,1
P11,friend,friend,531.0066664204007,0
P11,friend,friend,618.7329547044179,1
P11,friend,friend,634.9283051147415,0
P11,friend,friend,707.5906885640159,1
P11,friend,friend,639.7048948976517,0
P11,friend,friend,508.04596149858526,1
P11,friend,friend,822.9968845976275,1
P11,friend,friend,582.2909035345674,1
P11,friend,friend,655.0569597026042,1
P11,friend,friend,585.8275963625348,1
P11,friend,friend,653.6274461794322,0
P11,friend,friend,633.9320648597525,1
P11,friend,friend,555.0851435004611,1
P11,friend,friend,627.3625427378995,0
P11,friend,friend,469.0017270798921,0
P11,friend,friend,717.3810426045545,0
P11,friend,friend,511.47340704869566,1
P11,friend,friend,497.87525235409544,1
P11,friend,friend,616.8114492764741,0
P11,friend,friend,598.1159690389046,1
P11,friend,friend,686.3513120676693,1
P11,friend,friend,492.6583750336046,1
P11,friend,friend,566.3486888664617,0
P11,friend,friend,506.8679602721929,1
P11,friend,friend,600.6081410605408,1
P11,friend,friend,486.0717031762351,1
P11,friend,friend,637.7435656223689,1
P11,friend,friend,742.0282139285213,1
P11,friend,friend,556.8604346038957,1
P11,friend,friend,485.7698974118784,1
P11,friend,friend,637.4262186980624,0
P12,self,self,497.8073017331169,1
P12,self,self,565.8745691515046,1
P12,self,self,569.6694608721706,0
P12,self,self,518.1511107367614,1
P12,self,self,590.4041570142083,0
P12,self,self,502.40370134284234,1
P12,self,self,564.869547920099,1
P12,self,self,479.94653193847546,1
P12,self,self,461.1565544228755,0
P12,self,self,568.5506424522446,1
P12,self,self,465.97677107770426,1
P12,self,self,678.006068371833,1
P12,self,self,583.673372218138,1
P12,self,self,467.89005795469245,0
P12,self,self,558.4950929242176,1
P12,self,self,448.45016782680966,1
P12,self,self,750.0264661241814,1
P12,self,self,548.6333911439963,0
P12,self,self,459.5534588177195,0
P12,self,self,485.7251014164772,1
P12,self,self,590.9497215044726,1
P12,self,self,528.4076128706447,1
P12,self,self,644.3282212380477,0
P12,self,self,519.7706468706676,1
P12,self,self,565.764627174291,1
P12,self,self,616.2195342530242,0
P12,self,self,380.60927460599555,1
P12,self,self,491.6737368017406,0
P12,self,self,422.7623952962373,0
P12,self,self,485.448053344506,1
P12,self,self,491.59532559976833,0
P12,self,self,447.3483026104073,1
P12,self,self,625.5744834115239,1
P12,self,self,363.2964691538667,0
P12,self,self,585.3493926226178,0
P12,self,self,565.5201570126094,0
P12,self,self,393.2820873494526,1
P12,self,self,554.9023172861611,1
P12,self,self,588.3617679654561,1
P12,self,self,552.2226771773612,0
P12,self,self,621.1914365569866,1
P12,self,self,507.93608247332287,1
P12,self,self,405.00911176845744,1
P12,self,self,527.3528235577292,1
P12,self,self,516.8970879772806,1
P12,self,self,494.7100956907472,0
P12,self,self,692.3351072160258,1
P12,self,self,579.746947836859,1
P12,self,self,427.68402649606753,1
P12,self,self,519.3751691892521,1
P12,self,self,555.8758380686265,1
P12,self,self,543.0229414948894,1
P12,self,self,613.921657224678,1
P12,self,self,600.8483462752449,1
P12,self,self,602.2751080260905,1
P12,self,self,614.9861114339002,1
P12,self,friend,587.0048996068749,0
P12,self,friend,570.0390492588703,1
P12,self,friend,518.4344159442529,1
P12,self,friend,457.02442530977004,1
P12,self,friend,294.94738670292213,1
P12,self,friend,443.1501208682794,1
P12,self,friend,499.5936033409104,1
P12,self,friend,524.3144910076849,1
P12,self,friend,489.0907558996212,1
P12,self,friend,363.2405243664467,1
P12,self,friend,374.7897506355174,0
P12,self,friend,685.1321760622235,1
P12,self,friend,419.6389226856592,1
P12,self,friend,317.30612169573124,1
P12,self,friend,431.04862926291287,1
P12,self,friend,518.3719476621228,1
P12,self,friend,567.6569729385786,1
P12,self,friend,437.5020894743914,1
P12,self,friend,457.2863215464088,1
P12,self,friend,641.3798554887974,1
P12,self,friend,515.465482351693,1
P12,self,friend,567.0588819199972,0
P12,self,friend,557.1566257981581,1
P12,self,friend,482.5194377235301,1
P12,self,friend,561.9070038203761,1
P12,self,friend,362.0524221285342,1
P12,self,friend,535.7553045291287,1
P12,self,friend,592.287164246241,1
P12,self,friend,515.1831560696241,1
P12,self,friend,427.32423377087486,1
P12,self,friend,535.0427031808114,0
P12,self,friend,603.2875006190158,1
P12,self,friend,527.9866239353208,1
P12,self,friend,533.6607305327168,1
P12,self,friend,546.916074281701,1
P12,self,friend,547.2801977857667,1
P12,self,friend,481.0330086691008,1
P12,self,friend,491.3036170525047,1
P12,self,friend,544.5677248528025,1
P12,self,friend,461.84176104812263,1
P12,self,friend,530.5039743618073,1
P12,self,friend,549.6194241521678,1
P12,self,friend,488.513249002887,0
P12,self,friend,564.2823018529766,1
P12,self,friend,539.0420221325793,1
P12,self,friend,382.2734643029657,0
P12,self,friend,362.78513599255655,1
P12,self,friend,481.7194423069104,0
P12,self,friend,367.2297299087303,1
P12,self,friend,580.9731506620486,1
P12,self,friend,500.5072024884239,1
P12,self,friend,624.1737050652825,1
P12,self,friend,526.3602790212772,1
P12,self,friend,495.69233261655415,1
P12,self,friend,370.68039729161774,1
P12,self,friend,530.6949121733082,1
P12,self,friend,309.14158378235055,1
P12,self,friend,392.7933096486972,1
P12,self,friend,397.18102346238396,0
P12,self,friend,529.8125283883105,1
P12,self,friend,519.0820147967435,1
P12,self,friend,525.0517006132102,1
P12,self,friend,673.525009840582,1
P12,self,friend,505.20617490551695,1
P12,self,friend,520.1070315522908,1
P12,self,friend,477.88610437841396,1
P12,self,friend,522.449429488192,1
P12,self,friend,398.39708269491376,1
P12,self,friend,422.53729992020715,1
P12,self,friend,556.5439728892355,1
P12,self,friend,424.73355070356854,1
P12,self,friend,553.023570453215,1
P12,self,friend,611.3816692176455,1
P12,self,friend,351.57400656787513,1
P12,self,friend,492.86534924098095,1
P12,self,friend,455.64113561612794,0
P12,self,friend,501.4069116036123,1
P12,self,friend,445.4542828186687,1
P12,self,friend,437.64410490423694,1
P12,self,friend,466.14973359105926,1
P12,self,friend,456.8085335409486,1
P12,self,friend,404.53895261501907,1
P12,self,friend,506.5720238914265,1
P12,self,friend,568.8740241918554,1
P12,self,friend,458.8471703884177,1
P12,self,friend,498.09353687560133,1
P12,self,friend,431.27196812688635,1
P12,self,friend,426.91424290368997,1
P12,self,friend,453.91032504250194,1
P12,self,friend,661.3882540911196,1
P12,self,friend,437.8205014680978,1
P12,self,friend,461.36549193408825,1
P12,self,friend,381.0518525653106,1
P12,self,friend,574.3054127017224,1
P12,self,friend,563.8834957849085,1
P12,self,friend,610.3796913849328,1
P12,self,friend,648.7062727351446,1
P12,self,friend,536.2246810700096,1
P12,self,friend,510.1246068682157,1
P12,self,friend,689.211291070687,1
P12,self,friend,471.488326574978,1
P12,self,friend,524.9524009980516,1
P12,self,friend,390.9395506514621,0
P12,self,friend,426.22320593735583,1
P12,self,friend,502.54194737697907,1
P12,self,friend,491.2185083312327,1
P12,self,friend,634.9398756682594,1
P12,self,friend,457.8333559396385,1
P12,self,friend,514.6258289553832,1
P12,self,friend,506.06772716067866,1
P12,self,friend,545.2676836562944,0
P12,self,friend,387.10904079276224,0
P12,self,friend,598.9457369656875,1
P12,self,friend,490.69307070563985,1
P12,self,friend,578.7435155821806,1
P12,self,friend,560.272139442433,0
P12,self,friend,393.0864633878605,1
P12,self,friend,565.0691985176131,1
P12,self,friend,357.2677274497969,1
P12,self,friend,546.5391203616279,1
P12,self,friend,442.393620278971,1
P12,self,friend,523.884420212888,1
P12,self,friend,526.1011019235417,1
P12,self,friend,571.7695377538803,1
P12,self,friend,319.3715420020758,1
P12,self,friend,458.24887988321336,1
P12,self,friend,624.7190083973849,1
P12,self,friend,504.0005615796489,1
P12,self,friend,520.5193399602947,1
P12,self,friend,410.10647521689305,0
P12,self,friend,389.2638588932515,1
P12,self,friend,427.6854606548103,1
P12,self,friend,441.84060361882234,1
P12,self,friend,416.00754934633596,1
P12,self,friend,539.3795935669144,1
P12,self,friend,479.71889410801606,1
P12,self,friend,485.03614555661613,1
P12,self,friend,459.55696733142094,1
P12,self,friend,537.3725506858007,1
P12,self,friend,283.13590646013506,1
P12,self,friend,598.3352322509734,1
P12,self,friend,522.5249559386671,1
P12,self,friend,446.6610970702959,1
P12,self,friend,426.1162114536013,0
P12,self,friend,463.86500958180187,0
P12,self,friend,555.7035565989357,1
P12,self,friend,462.66323226756583,1
P12,self,friend,544.1868273506824,1
P12,self,friend,456.35049726256574,1
P12,self,friend,713.1788036746648,0
P12,self,friend,588.6424712067794,1
P12,self,friend,362.82638187035207,1
P12,self,friend,510.96029684393267,1
P12,self,friend,497.41788208899993,1
P12,self,friend,513.6192415968583,1
P12,self,friend,619.0660389718616,1
P12,self,friend,603.02705067674,1
P12,self,friend,514.8690886248315,1
P12,self,friend,486.3084298948031,1
P12,self,friend,504.1291480007892,1
P12,self,friend,333.4544316975333,1
P12,self,friend,436.8355421694593,1
P12,self,friend,536.0492218716178,1
P12,self,friend,573.6181934510984,1
P12,self,friend,559.105567541969,1
P12,self,friend,475.00747612374386,1
P12,self,friend,479.38808838594514,1
P12,self,friend,538.8009061398507,1
P12,friend,self,558.8078191886825,1
P12,friend,self,603.6903438137977,0
P12,friend,self,626.2377983180372,1
P12,friend,self,583.9805505474085,1
P12,friend,self,467.85142571075795,0
P12,friend,self,550.2466475691542,0
P12,friend,self,569.2281861225011,1
P12,friend,self,501.445416706433,1
P12,friend,self,522.2677169468041,1
P12,friend,self,447.81343675051914,1
P12,friend,self,629.8437063752582,1
P12,friend,self,475.26852919477153,1
P12,friend,self,561.5367345334112,1
P12,friend,self,507.1553107555013,1
P12,friend,self,682.3705259767883,1
P12,friend,self,302.156558233996,1
P12,friend,self,412.4658982490828,1
P12,friend,self,360.3702491661367,1
P12,friend,self,467.8979158509012,1
P12,friend,self,338.2214679479464,1
P12,friend,self,543.0438595396596,1
P12,friend,self,296.1824117612881,1
P12,friend,self,458.37082436741787,1
P12,friend,self,524.0764287483704,0
P12,friend,self,376.82064766358025,1
P12,friend,self,572.9226133685528,0
P12,friend,self,575.1872417065962,1
P12,friend,self,451.3644399777908,1
P12,friend,self,506.92346618981367,1
P12,friend,self,535.2192941046649,1
P12,friend,self,559.988788539689,1
P12,friend,self,520.6882856900166,1
P12,friend,self,423.5677777469549,0
P12,friend,self,547.3855353306262,0
P12,friend,self,465.0154694060606,1
P12,friend,self,550.6249609528252,1
P12,friend,self,524.7864336694734,1
P12,friend,self,528.930388088516,1
P12,friend,self,443.54719894627686,1
P12,friend,self,579.0167330500975,1
P12,friend,self,443.41829585177777,1
P12,friend,self,503.0530115735479,1
P12,friend,self,375.4324138824227,1
P12,friend,self,430.77658141747315,1
P12,friend,self,567.2370271253556,1
P12,friend,self,500.2057272890356,1
P12,friend,self,452.13012466776325,1
P12,friend,self,647.3437602230708,1
P12,friend,self,564.1427236488221,1
P12,friend,self,583.5826459494749,0
P12,friend,self,493.7254711494457,1
P12,friend,self,684.2245165801118,1
P12,friend,self,620.2748196329599,1
P12,friend,self,482.533761497886,0
P12,friend,self,526.0468423587863,1
P12,friend,self,667.6873698094529,0
P12,friend,self,516.4316045206593,1
P12,friend,self,586.9615782869542,1
P12,friend,self,544.8231683142254,1
P12,friend,self,603.5671168424452,1
P12,friend,self,515.0404304121621,1
P12,friend,self,613.5254701592349,1
P12,friend,self,525.8457239680617,1
P12,friend,self,702.8652032433691,0
P12,friend,self,313.96595199015894,1
P12,friend,self,504.4984142470744,1
P12,friend,self,349.2501249233727,1
P12,friend,self,327.1799194078508,1
P12,friend,self,398.33083817386586,1
P12,friend,self,606.1689907355623,1
P12,friend,self,439.7362795097162,1
P12,friend,self,529.77020685429,1
P12,friend,self,659.0757559539918,1
P12,friend,self,550.1205375701775,1
P12,friend,self,540.2074699000316,1
P12,friend,self,620.487884561148,1
P12,friend,self,574.1267807271207,1
P12,friend,self,534.374745719084,1
P12,friend,self,507.52844374598067,1
P12,friend,self,501.44771654073156,1
P12,friend,self,519.4404383140159,0
P12,friend,self,584.7220093804098,1
P12,friend,self,492.9064228257476,1
P12,friend,self,614.3448325534473,1
P12,friend,self,479.76624764179013,1
P12,friend,self,445.87505008580433,1
P12,friend,self,475.420431649521,1
P12,friend,self,479.97696497985476,1
P12,friend,self,553.4943543367357,1
P12,friend,self,498.6531534347524,1
P12,friend,self,550.654691227982,1
P12,friend,self,595.1187471482865,0
P12,friend,self,486.7089606189962,1
P12,friend,self,555.559128446833,1
P12,friend,self,505.7417987476839,1
P12,friend,self,322.94968358775327,1
P12,friend,self,603.004013258349,1
P12,friend,self,460.78009955274723,1
P12,friend,self,579.0203290433851,0
P12,friend,self,541.2180434390233,0
P12,friend,self,508.1053231117622,1
P12,friend,self,526.781046124491,1
P12,friend,self,531.9832017765889,1
P12,friend,self,424.5647875842094,1
P12,friend,self,483.9836391662071,1
P12,friend,self,416.9000250812185,0
P12,friend,self,389.0317737301908,1
P12,friend,self,613.7348091136369,1
P12,friend,self,457.91297398269,1
P12,friend,self,515.0795325171247,0
P12,friend,self,362.15374688135876,1
P12,friend,self,572.4687032001141,1
P12,friend,self,603.0158713060374,1
P12,friend,self,648.1072035222146,1
P12,friend,self,419.7396759322699,1
P12,friend,self,567.8368747433503,1
P12,friend,self,419.14278106718115,1
P12,friend,self,474.2891887584492,1
P12,friend,self,457.3133237194595,1
P12,friend,self,497.1695043548755,1
P12,friend,self,566.2925933627384,0
P12,friend,self,496.99976696230084,1
P12,friend,self,701.9068352484438,1
P12,friend,self,761.5505812129251,0
P12,friend,self,343.63846947891767,1
P12,friend,self,442.56910397346763,1
P12,friend,self,381.8807050155523,1
P12,friend,self,371.50837742063277,1
P12,friend,self,612.1995556411728,1
P12,friend,self,660.2924455204762,1
P12,friend,self,500.99907583904536,1
P12,friend,self,500.8907777281254,1
P12,friend,self,521.5355464240148,1
P12,friend,self,409.4226195690858,1
P12,friend,self,477.1349399698033,1
P12,friend,self,652.0115775590541,1
P12,friend,self,388.1844702949875,0
P12,friend,self,647.7212892666798,1
P12,friend,self,531.1151930388178,1
P12,friend,self,419.616699437335,1
P12,friend,self,326.3956557590352,1
P12,friend,self,559.5433277358023,1
P12,friend,self,510.8340509738498,1
P12,friend,self,592.122820727179,0
P12,friend,self,420.46170404320037,1
P12,friend,self,519.454144959417,0
P12,friend,self,545.3607874275962,1
P12,friend,self,566.7862021635534,1
P12,friend,self,426.78538398361866,1
P12,friend,self,461.76059503206466,1
P12,friend,self,458.7195814274635,1
P12,friend,self,557.269500251443,1
P12,friend,self,605.0817055952505,1
P12,friend,self,401.91403011722434,0
P12,friend,self,468.189276365871,1
P12,friend,self,437.8931724280171,1
P12,friend,self,443.82862583879944,1
P12,friend,self,440.7232972179411,1
P12,friend,self,454.5016770275487,1
P12,friend,self,561.6605531954013,1
P12,friend,self,394.9488677671336,1
P12,friend,self,583.0464419042114,1
P12,friend,self,366.75522828705493,1
P12,friend,self,510.6493999037409,1
P12,friend,self,565.4846000178534,0
P12,friend,self,541.5626909610753,1
P12,friend,self,430.7244752986281,1
P12,friend,self,294.734014271674,1
P12,friend,friend,603.4506266904892,1
P12,friend,friend,556.6727388767025,1
P12,friend,friend,596.3703572684584,1
P12,friend,friend,498.6692423980631,1
P12,friend,friend,665.7789926708324,1
P12,friend,friend,389.5457037811738,1
P12,friend,friend,591.3490502667169,1
P12,friend,friend,666.2767109250188,1
P12,friend,friend,584.444534553804,0
P12,friend,friend,452.66993697419105,1
P12,friend,friend,602.5439289093528,1
P12,friend,friend,563.1526572836519,1
P12,friend,friend,493.43130812848466,1
P12,friend,friend,570.8397583373386,1
P12,friend,friend,473.58114294591,1
P12,friend,friend,635.5002319925146,1
P12,friend,friend,537.8540232889982,1
P12,friend,friend,517.0241493561281,1
P12,friend,friend,663.6991625548203,1
P12,friend,friend,662.3048734658206,0
P12,friend,friend,530.7128100247805,1
P12,friend,friend,516.6065188717873,1
P12,friend,friend,697.8985025153944,0
P12,friend,friend,517.7805672528754,1
P12,friend,friend,639.5302847848974,1
P12,friend,friend,618.1643709394403,1
P12,friend,friend,510.5550077792785,1
P12,friend,friend,497.45966018422223,1
P12,friend,friend,492.87049726483605,1
P12,friend,friend,521.7884853260027,1
P12,friend,friend,719.7567162404254,1
P12,friend,friend,481.7962099977345,1
P12,friend,friend,663.8585901868745,0
P12,friend,friend,598.2575637135204,1
P12,friend,friend,504.73527719992575,1
P12,friend,friend,505.9144698848881,0
P12,friend,friend,639.7461605068992,1
P12,friend,friend,607.7807019829223,1
P12,friend,friend,618.2256247042999,1
P12,friend,friend,628.3016738932662,1
P12,friend,friend,792.1198027604269,1
P12,friend,friend,486.4336736409722,1
P12,friend,friend,638.9515192663741,0
P12,friend,friend,544.9944173705069,1
P12,friend,friend,675.9235166272604,1
P12,friend,friend,692.6706902701111,1
P12,friend,friend,590.8556672654884,1
P12,friend,friend,715.9609872266014,1
P12,friend,friend,662.3361261949772,1
P12,friend,friend,491.6044536502869,1
P12,friend,friend,493.5612974113337,1
P12,friend,friend,574.4984382029481,1
P12,friend,friend,502.6004141213166,0
P12,friend,friend,716.2523150801454,1
P12,friend,friend,553.6427522630918,0
P12,friend,friend,630.4633715891571,1
P13,self,self,554.5607776905317,1
P13,self,self,547.8572962330738,1
P13,self,self,482.12221903290424,1
P13,self,self,539.1302103920516,1
P13,self,self,558.1948954412513,1
P13,self,self,606.3399071767349,1
P13,self,self,425.39055743204744,1
P13,self,self,531.1651451906743,1
P13,self,self,523.4256348016642,1
P13,self,self,638.0184799255569,1
P13,self,self,646.0801492862879,1
P13,self,self,502.56025350606035,1
P13,self,self,426.8697439489383,1
P13,self,self,571.2438427833704,1
P13,self,self,498.5094758821524,1
P13,self,self,485.26518240301283,1
P13,self,self,415.5429397681556,1
P13,self,self,502.2720264561318,0
P13,self,self,533.9098337754297,1
P13,self,self,502.14393345289164,1
P13,self,self,674.5106221728893,1
P13,self,self,531.6317992492834,1
P13,self,self,436.9976769314915,1
P13,self,self,464.4637568354327,1
P13,self,self,354.13485686515384,1
P13,self,self,474.6025945046506,1
P13,self,self,445.9016192404976,1
P13,self,self,446.93728845882725,0
P13,self,self,504.09145796307973,1
P13,self,self,435.5384077518576,1
P13,self,self,581.913173578164,1
P13,self,self,595.4692227513029,1
P13,self,self,596.179655486752,1
P13,self,self,391.62731751420927,0
P13,self,self,649.4257960963776,1
P13,self,self,353.88944640143734,1
P13,self,self,714.7488718605152,1
P13,self,self,663.32687106139,1
P13,self,self,415.48138400328025,1
P13,self,self,590.0449736412515,1
P13,self,self,535.5470169906022,1
P13,self,self,558.9240106201122,1
P13,self,self,415.7793054684564,1
P13,self,self,351.22721158087097,1
P13,self,self,523.6542572257899,0
P13,self,self,443.8718669026401,0
P13,self,self,516.9253590328474,1
P13,self,self,493.71709176248726,1
P13,self,self,216.1869530005299,1
P13,self,self,381.4038085321908,1
P13,self,self,546.7061944918192,1
P13,self,self,612.3010888404737,1
P13,self,self,512.0767957912213,1
P13,self,self,406.62889494585596,1
P13,self,self,568.1941991671284,1
P13,self,self,451.5521849346643,1
P13,self,friend,410.2839117548918,1
P13,self,friend,547.1042573500416,1
P13,self,friend,400.3506969751019,1
P13,self,friend,351.17199880906094,1
P13,self,friend,489.8830270831876,1
P13,self,friend,574.6145385156882,1
P13,self,friend,491.8030777534185,1
P13,self,friend,431.3203866853504,1
P13,self,friend,540.9824199210937,0
P13,self,friend,595.7812505023425,1
P13,self,friend,556.369928490844,1
P13,self,friend,560.1269125239465,1
P13,self,friend,489.4616593605204,0
P13,self,friend,664.2927447189122,1
P13,self,friend,611.150689348251,1
P13,self,friend,473.84727199564736,1
P13,self,friend,454.0878373469806,1
P13,self,friend,485.59418601540887,1
P13,self,friend,426.81034605368336,0
P13,self,friend,509.1244989645204,1
P13,self,friend,652.0730104295399,1
P13,self,friend,581.933129812428,1
P13,self,friend,587.457654110152,1
P13,self,friend,512.7870458362262,1
P13,self,friend,445.85620113818356,1
P13,self,friend,333.6520237283365,1
P13,self,friend,408.9148149536378,1
P13,self,friend,416.5183095485822,1
P13,self,friend,527.0934975843315,1
P13,self,friend,567.460166841516,1
P13,self,friend,648.0936885684176,0
P13,self,friend,519.181795318787,1
P13,self,friend,533.0153726828353,1
P13,self,friend,413.9394195755972,0
P13,self,friend,466.6085120578594,1
P13,self,friend,582.3234808301895,1
P13,self,friend,568.0960319043527,1
P13,self,friend,451.9683733545807,1
P13,self,friend,320.6127371498713,1
P13,self,friend,453.97657117950314,1
P13,self,friend,581.0379176245907,1
P13,self,friend,433.0810195157072,1
P13,self,friend,432.80087146482555,1
P13,self,friend,458.8435394815237,1
P13,self,friend,423.08525127476236,1
P13,self,friend,571.5973750421873,1
P13,self,friend,417.58999723970146,1
P13,self,friend,600.1737735544289,0
P13,self,friend,611.6632323969834,1
P13,self,friend,364.9377751823424,1
P13,self,friend,453.7262546866486,1
P13,self,friend,411.5251694169395,1
P13,self,friend,613.1541619142856,1
P13,self,friend,589.7095818441674,1
P13,self,friend,524.0304349929044,1
P13,self,friend,624.685541098613,1
P13,self,friend,488.134803171692,1
P13,self,friend,401.9853275068085,1
P13,self,friend,521.3893636483675,1
P13,self,friend,514.8806153985004,1
P13,self,friend,564.0037379759194,1
P13,self,friend,456.82225755650916,0
P13,self,friend,394.0181198559739,1
P13,self,friend,693.2866855216923,1
P13,self,friend,425.72502398330687,1
P13,self,friend,525.6181796319885,1
P13,self,friend,561.9816008869336,1
P13,self,friend,480.78139584476065,1
P13,self,friend,507.2086577467007,1
P13,self,friend,430.8028838706057,1
P13,self,friend,411.09682652655385,1
P13,self,friend,616.56702606437,1
P13,self,friend,593.540420194785,1
P13,self,friend,586.0087310774779,0
P13,self,friend,473.8174690241034,1
P13,self,friend,577.3778501708425,1
P13,self,friend,435.4456139887355,1
P13,self,friend,550.7965661487432,1
P13,self,friend,561.908993553987,1
P13,self,friend,448.6926500403499,1
P13,self,friend,543.1393938948726,1
P13,self,friend,471.2808821360496,1
P13,self,friend,512.4501745525051,1
P13,self,friend,397.5258793794118,0
P13,self,friend,433.8199678875407,1
P13,self,friend,428.2086418930707,1
P13,self,friend,459.2405819762672,0
P13,self,friend,490.2171122183612,1
P13,self,friend,517.4954580447553,1
P13,self,friend,376.39501005847666,1
P13,self,friend,569.3338450783637,1
P13,self,friend,480.73383601852555,1
P13,self,friend,412.5334475991895,0
P13,self,friend,533.388130171184,0
P13,self,friend,617.1657973714393,0
P13,self,friend,588.2955613706725,1
P13,self,friend,497.20994303864046,0
P13,self,friend,499.30213879503214,1
P13,self,friend,535.2282552244212,0
P13,self,friend,515.4161951703786,0
P13,self,friend,345.6833577095032,1
P13,self,friend,446.42714723426946,0
P13,self,friend,416.53682823204815,1
P13,self,friend,435.2001472041668,1
P13,self,friend,543.3622548439504,1
P13,self,friend,478.9443400875369,1
P13,self,friend,460.1622046817581,1
P13,self,friend,495.45904148845017,1
P13,self,friend,320.35578710924574,1
P13,self,friend,412.9102992773396,1
P13,self,friend,488.3824167633182,1
P13,self,friend,444.77541903187455,1
P13,self,friend,458.73634426127626,0
P13,self,friend,582.9947734282423,0
P13,self,friend,533.0547755825894,1
P13,self,friend,443.17734394235436,1
P13,self,friend,527.4871861312674,1
P13,self,friend,592.1990630845949,1
P13,self,friend,524.7537286244839,1
P13,self,friend,493.1767612974977,1
P13,self,friend,432.4091606707549,1
P13,self,friend,517.9400333142975,1
P13,self,friend,432.5214311070737,1
P13,self,friend,386.70152032002494,1
P13,self,friend,501.2318918727975,1
P13,self,friend,615.6880821447076,1
P13,self,friend,634.7834953372954,0
P13,self,friend,448.4305607424982,1
P13,self,friend,512.6906376714193,1
